lat,lon,CurbRamp,NoSidewalk,Obstacle,NoCurbRamp,SurfaceProblem,Crosswalk,Signal,Other
41.57844925,-87.65483093,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57741928,-87.66208649,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5774231,-87.66195679,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57834625,-87.66073608,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57871628,-87.65448761,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57903671,-87.65518188,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57729721,-87.66194153,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57765961,-87.66062927,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57858276,-87.65436554,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57744598,-87.6558075,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57729721,-87.66200256,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57685089,-87.66194153,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57866287,-87.66082764,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57663345,-87.66144562,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57623291,-87.66166687,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57740784,-87.6625061,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57683182,-87.66132355,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57729721,-87.66246033,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57730484,-87.66236115,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57874298,-87.6607666,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5761795,-87.66143799,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57741547,-87.66269684,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57722855,-87.66361237,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57841873,-87.66083527,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5772934,-87.66210175,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57685089,-87.66156006,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57697296,-87.65596771,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57741165,-87.66236877,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57711029,-87.6608963,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57681656,-87.66148376,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57896805,-87.66087341,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5772934,-87.66261292,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57730484,-87.66374969,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57543564,-87.6618042,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57476425,-87.66304779,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57509995,-87.66301727,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57529449,-87.66215515,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5790062,-87.65391541,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57597733,-87.66342163,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57600784,-87.66362,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57521439,-87.66196442,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57741165,-87.66261292,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57741928,-87.66371155,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57898712,-87.6619339,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5788002,-87.6608429,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57902527,-87.65274811,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57898712,-87.65315247,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
41.57681656,-87.66196442,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57696915,-87.66209412,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57772446,-87.65540314,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57667923,-87.66225433,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57735825,-87.66190338,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
41.5787735,-87.6545639,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
41.57529831,-87.66359711,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
41.57620239,-87.66372681,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57591629,-87.66349792,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57774353,-87.66087341,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57675934,-87.66220856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.5763855,-87.66239929,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57628632,-87.6622467,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57700348,-87.66184998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.57668304,-87.66201782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.57639694,-87.66217041,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57709503,-87.66373444,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57696533,-87.66353607,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57527542,-87.66448975,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57529449,-87.66435242,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
41.57529449,-87.66416931,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57513046,-87.66417694,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57766342,-87.66539001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57896042,-87.66350555,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57578278,-87.66249847,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57600021,-87.66259766,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57611084,-87.66291809,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57672501,-87.66352081,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
41.57894516,-87.66536713,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
41.57741547,-87.66197205,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
41.57752228,-87.66177368,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
41.57786179,-87.66086578,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41.57899857,-87.65526581,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
41.57902145,-87.6526947,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
41.57474899,-87.66287231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41.57532883,-87.6630249,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57526779,-87.66453552,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
41.57588577,-87.66265106,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
41.57599258,-87.66322327,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
41.57530975,-87.6646347,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57516098,-87.66451263,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57685089,-87.662117,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
41.57596207,-87.66246033,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57696152,-87.66190338,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
41.57733536,-87.66361237,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57725525,-87.66355896,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57843399,-87.6608429,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57682037,-87.6619873,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
41.57632065,-87.66127014,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
41.57579803,-87.66253662,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57725906,-87.66368103,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
41.57893372,-87.66069031,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
41.61893845,-87.64144897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61909485,-87.64131927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.62076187,-87.63989258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60279465,-87.63530731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60276794,-87.63754272,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60265732,-87.63391113,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61000443,-87.64447021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60822296,-87.64471436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60823822,-87.64320374,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6098938,-87.6363678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6115799,-87.63636017,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61362839,-87.63676453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60267258,-87.63777924,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60274506,-87.64267731,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60804749,-87.64082336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60681152,-87.64057922,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6099968,-87.64473724,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61000824,-87.64536285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6080513,-87.6463089,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.62088013,-87.66094971,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61727524,-87.65709686,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60904694,-87.66808319,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60997772,-87.66809845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60921097,-87.67099762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60983276,-87.66436005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60983658,-87.662117,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60815048,-87.66449738,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61001968,-87.6446991,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60808945,-87.64613342,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60807037,-87.64309692,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60268021,-87.63878632,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60274887,-87.64245605,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60999298,-87.64606476,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6098671,-87.6444397,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60984802,-87.64469147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60820389,-87.64605713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60984421,-87.66555786,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6099968,-87.66191864,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61001205,-87.64609528,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60999298,-87.64447021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60984802,-87.64447784,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6082077,-87.6463089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60982132,-87.66207123,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60983658,-87.66448212,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60816574,-87.66448212,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59737396,-87.63661957,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59746933,-87.6341629,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59372711,-87.63508606,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61328888,-87.63645935,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6135025,-87.63636017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60806274,-87.6431427,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60805511,-87.64470673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60805511,-87.64414215,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61184692,-87.64289856,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61169815,-87.64444733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61167908,-87.64381409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.597435,-87.63533783,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5973053,-87.63659668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59373093,-87.63534546,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61168289,-87.64447784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60824203,-87.64469147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60824585,-87.64444733,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60822296,-87.64324951,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61368561,-87.63700867,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59368515,-87.63999176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59550858,-87.6412735,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59356689,-87.63409424,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60804749,-87.64333344,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60803986,-87.6444931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61170197,-87.64472198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61180878,-87.64308929,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61368561,-87.6368103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60984039,-87.66571808,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60998154,-87.66674042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60997772,-87.66188049,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60803986,-87.64316559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6080246,-87.64469147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61362839,-87.64144135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61183548,-87.64446259,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61352539,-87.64447784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60282135,-87.63513184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60228348,-87.63414764,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60267258,-87.63754272,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60480499,-87.64594269,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60274124,-87.64364624,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60264969,-87.63773346,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60371399,-87.63339233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60099411,-87.6426239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60080338,-87.6448822,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60805893,-87.64612579,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60805511,-87.64220428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60264969,-87.63761139,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60280609,-87.63389587,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60464096,-87.64600372,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60627747,-87.645401,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60264969,-87.64365387,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59551239,-87.63896942,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59555817,-87.64002228,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59555817,-87.63771057,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59358215,-87.63533783,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60454559,-87.66068268,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60454941,-87.65709686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60450363,-87.6582489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60617828,-87.65777588,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5990715,-87.66090393,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59906387,-87.65966797,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59907913,-87.65837097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59729004,-87.65484619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59542084,-87.63897705,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5955162,-87.63996887,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59538269,-87.6377182,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59355164,-87.63580322,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60438538,-87.66068268,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60438538,-87.65710449,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60618973,-87.65772247,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59893036,-87.65831757,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59762955,-87.65484619,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59897995,-87.65485382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59892273,-87.65653229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60269165,-87.65703583,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60270309,-87.65445709,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6036377,-87.66094208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60452271,-87.66322327,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60271454,-87.66881561,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60396957,-87.66809082,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6009903,-87.66794586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60439301,-87.66093445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60267639,-87.66886902,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60066986,-87.66781616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59767151,-87.65486145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.59893036,-87.6578064,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60274124,-87.65724182,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60454941,-87.6543808,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60816193,-87.6619339,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60817337,-87.66326141,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60859299,-87.67082977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60441589,-87.66802979,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61662292,-87.64150238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61663818,-87.64284515,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61904526,-87.64102936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.62072754,-87.64147949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.62086487,-87.66215515,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61708069,-87.66091156,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61709976,-87.66189575,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61997986,-87.63969421,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61909866,-87.63981628,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61734772,-87.64141846,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61722183,-87.64308167,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6097908,-87.67111206,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60997772,-87.66210175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60997391,-87.66436768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61725616,-87.64147949,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61708832,-87.64295959,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.620327,-87.63986969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6190567,-87.63959503,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61162186,-87.66313934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60982132,-87.67084503,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6098175,-87.66807556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61986923,-87.63961792,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61909485,-87.63967133,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61733246,-87.64302826,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61907578,-87.64299774,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61712646,-87.64148712,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61704254,-87.64290619,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61989212,-87.63828278,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61891937,-87.63967896,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61176682,-87.66333008,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.611763,-87.66429901,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60998535,-87.66807556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60996246,-87.67088318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.60984039,-87.67081451,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61706161,-87.68375397,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61896133,-87.64149475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.61893082,-87.63982391,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.62071609,-87.63982391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
