lat,lon,Total_Crimes,Total_Arrests,ASSAULT,BATTERY,BURGLARY,Damage,Trespass,HOMICIDE,MOTOR VEHICLE THEFT,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,Summer,Winter,Spring
41.99389072,-87.70467889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99391569,-87.74833663,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99394042,-87.7027324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99396156,-87.70108785,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99396817,-87.70029688,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99398003,-87.75780853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99398308,-87.71409896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
41.99399239,-87.78614865,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41.99401984,-87.71328195,71,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,26,8,15
41.99401997,-87.74833568,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99404048,-87.75345984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99405227,-87.7386017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99407485,-87.74833518,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.99409182,-87.71339896,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99410383,-87.73374174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99410568,-87.71342458,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
41.99411215,-87.78479389,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99413612,-87.71347211,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1
41.99413846,-87.73617299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99414127,-87.75767465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99416935,-87.75999562,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
41.99417127,-87.72517354,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.9941904,-87.71897484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41.99419141,-87.73738645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99420253,-87.72641294,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99421411,-87.7239371,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.9942453,-87.71897799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.99425647,-87.73617557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99425872,-87.74833717,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41.99426137,-87.71532493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99426373,-87.78035245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99426622,-87.71368053,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99427773,-87.72145341,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99428616,-87.74833692,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
41.99429164,-87.70925486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
41.99430468,-87.72393992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99430679,-87.72021342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99431609,-87.72765157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99432877,-87.72641542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99433233,-87.78035185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.9943353,-87.72765139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99433722,-87.73010135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.994339,-87.73253293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99435281,-87.72889093,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.99435289,-87.70438741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99435459,-87.73131883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99435519,-87.70681529,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99435849,-87.71654531,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99436299,-87.74833622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99436502,-87.71776288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99436706,-87.75892336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99438191,-87.70317316,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99439175,-87.73738826,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99439986,-87.75889731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99440779,-87.70439054,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99441365,-87.70195889,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41.99442227,-87.75135953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99442319,-87.73131818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99442675,-87.78286724,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1
41.99443581,-87.72641808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99443679,-87.70317262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99444053,-87.73253197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99444259,-87.74833917,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99445207,-87.70195851,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
41.99446111,-87.70560766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99446827,-87.71654792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99447248,-87.70317595,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41.99447285,-87.78160874,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99447774,-87.76517242,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41.99448794,-87.72021904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99448994,-87.73253519,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.994492,-87.70926026,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99449415,-87.74446874,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99449678,-87.7056073,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0
41.99450727,-87.70803144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99451988,-87.70682104,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99452287,-87.73253488,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99452344,-87.70196149,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99452736,-87.70317541,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99453871,-87.70074738,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99455038,-87.72888906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99457714,-87.70075067,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99457834,-87.70196462,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99459873,-87.70317838,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99461616,-87.74955154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99461752,-87.7177678,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99461867,-87.79032227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99462966,-87.70682364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99463202,-87.70075013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99463322,-87.70196408,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
41.99463716,-87.70318168,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99463747,-87.7092662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99464849,-87.70074997,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99465732,-87.74955116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99466305,-87.70439907,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.9946762,-87.71898856,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99468132,-87.74833698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99468226,-87.70439888,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99468456,-87.70682678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.9946893,-87.70318117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99469237,-87.70926934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.9946985,-87.74955447,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99470147,-87.70439869,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
41.99470377,-87.70682659,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99470733,-87.70196703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99470851,-87.70318098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.9947226,-87.70075291,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99472411,-87.70804035,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99473908,-87.70075643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99475899,-87.7144777,36,10,3,2,0,2,3,0,0,0,0,0,0,1,0,0,25,0,7,8,9
41.99477045,-87.78645468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.9947775,-87.70075605,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
41.99479792,-87.70197349,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
41.99480861,-87.71655935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99485661,-87.71375205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99485983,-87.78448213,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.9949077,-87.70197608,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99490989,-87.72889302,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99492482,-87.71367782,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99499831,-87.78994013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99503484,-87.74341533,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99510425,-87.75544404,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99512932,-87.75117284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99517852,-87.71339945,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0
41.99519216,-87.71338461,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
41.99523309,-87.71334007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99527488,-87.78750247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99533658,-87.72966887,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0
41.99534206,-87.73648915,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99535972,-87.75331911,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99537608,-87.7609523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99537642,-87.7154944,7,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,5,1
41.9953803,-87.78601169,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99540382,-87.74419548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.9954051,-87.78603355,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.9954205,-87.75231426,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.9954207,-87.71556387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99543178,-87.71558215,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99545474,-87.78608463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99548918,-87.72427074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99551963,-87.75509816,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.9956036,-87.78622682,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99560655,-87.76758666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99563986,-87.70839558,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99564432,-87.75642873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99565808,-87.70720718,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99565924,-87.76769656,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99566304,-87.76071429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99567168,-87.70618068,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41.99567229,-87.70629103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99567338,-87.73740574,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99567611,-87.70598566,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99570631,-87.73740543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99571017,-87.70368612,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99572425,-87.70275158,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.9957261,-87.7025897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.9957465,-87.7013093,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.9957466,-87.70132769,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99574743,-87.78531326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99574846,-87.70116581,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99574866,-87.70120259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99575364,-87.75633945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99575747,-87.70031225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99580427,-87.73619053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99583696,-87.75435586,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99586272,-87.78647108,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99587457,-87.71780719,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99588464,-87.78531208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99589805,-87.76051721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99590958,-87.78651482,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99591656,-87.7576329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99592264,-87.76049491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99592995,-87.72149276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99593028,-87.7467915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99593532,-87.73133336,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99593952,-87.78531161,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99595795,-87.76428371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.995971,-87.73133302,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.9959725,-87.73740662,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99597494,-87.72272839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99598246,-87.75328034,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99598293,-87.72890493,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.9959928,-87.73497846,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99601315,-87.71652933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99602847,-87.73497812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99604022,-87.72520357,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99604056,-87.72890439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99604319,-87.78748855,7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,4
41.99604741,-87.72397112,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
41.99605618,-87.7483391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.9960647,-87.70931112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.996068,-87.72890413,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99607338,-87.78748829,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.996075,-87.78667527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99608525,-87.7337636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99608547,-87.70808589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99608793,-87.72643917,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99610658,-87.78409251,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0
41.99612563,-87.72890358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99614199,-87.70687502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99615283,-87.7920971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99617476,-87.73619442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99617813,-87.70445037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99618848,-87.71903287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99619414,-87.70687819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99619575,-87.70566418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99620419,-87.71684386,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
41.99620988,-87.72149744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99623612,-87.70201813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99624741,-87.70809166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99625019,-87.74228576,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99625416,-87.70080764,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99626825,-87.70688114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99627062,-87.70080748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99628632,-87.70566697,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
41.99629103,-87.70202127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99629552,-87.71903552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99630393,-87.70688079,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99630749,-87.70202111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99631721,-87.70931969,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99631787,-87.78409069,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.99632201,-87.7056703,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99632314,-87.7068806,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.9963236,-87.70445629,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.99632514,-87.70323493,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.9963267,-87.70202092,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99633799,-87.70809445,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41.9963396,-87.70688044,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
41.99634281,-87.7044561,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99634473,-87.70081042,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99634591,-87.70202073,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99636877,-87.73498229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99639375,-87.75866969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99639771,-87.70445924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99639963,-87.70081356,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
41.99640297,-87.75722385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99640778,-87.70932248,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
41.99641044,-87.79028128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99641096,-87.70688342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99641259,-87.70567309,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41.99641417,-87.70445908,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99641727,-87.7020237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99643338,-87.70445889,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99643531,-87.70081321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99645255,-87.71201123,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
41.99645535,-87.78587004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99645573,-87.78595097,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99646182,-87.7239782,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99646587,-87.70688656,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99647061,-87.70324085,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99648386,-87.76408773,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
