Crosswalk,CurbRamp,NoCurbRamp,NoSidewalk,Obstacle,Other,Signal,SurfaceProblem,lat,lon
0,1,0,0,0,0,0,0,41.77317,-87.59737
0,0,0,0,0,0,0,3,41.773174,-87.59485
0,1,0,0,0,0,0,0,41.77318,-87.60816
0,1,0,0,0,0,0,0,41.77318,-87.59715
0,1,0,0,0,0,0,0,41.773182,-87.60831
0,1,0,0,0,0,0,0,41.773182,-87.607124
2,0,0,0,0,0,0,0,41.773186,-87.60345
0,1,0,0,0,0,0,0,41.773186,-87.596146
0,1,0,0,0,0,0,0,41.773186,-87.606926
0,0,0,0,0,0,0,3,41.773186,-87.59202
1,0,0,0,0,0,0,0,41.77319,-87.60318
2,0,0,0,0,0,0,0,41.77319,-87.60223
0,2,0,0,0,0,0,0,41.77319,-87.59592
1,0,0,0,0,0,0,0,41.773193,-87.60822
1,0,0,0,0,0,0,0,41.773193,-87.60203
2,0,0,0,0,0,0,0,41.773197,-87.60702
0,1,0,0,0,0,0,0,41.7732,-87.60695
0,1,0,0,0,0,0,0,41.7732,-87.60708
1,0,0,0,0,0,0,0,41.773205,-87.60082
1,0,0,0,0,0,0,0,41.773205,-87.59118
1,0,0,0,0,0,0,0,41.77321,-87.60099
0,1,0,0,0,0,0,0,41.77321,-87.594635
0,1,0,0,0,0,0,0,41.77321,-87.59124
0,1,0,0,0,0,0,0,41.773212,-87.60207
2,0,0,0,0,0,0,0,41.773212,-87.59981
0,1,0,0,0,0,0,0,41.773212,-87.59305
0,1,0,0,0,0,0,0,41.773216,-87.591095
0,0,0,0,2,0,0,0,41.773216,-87.59099
0,1,0,0,0,0,0,0,41.77322,-87.60465
0,1,0,0,0,0,0,0,41.77322,-87.605934
0,2,0,0,0,0,0,0,41.77322,-87.604454
0,1,0,0,0,0,0,0,41.77322,-87.59436
0,0,0,0,2,0,0,0,41.77322,-87.590805
0,0,0,0,3,0,0,0,41.77322,-87.59031
0,1,0,0,0,0,0,0,41.773224,-87.60561
0,0,0,0,2,0,0,0,41.773224,-87.59066
4,0,0,0,0,0,0,0,41.773228,-87.60331
1,0,0,0,0,0,0,0,41.773228,-87.605774
0,1,0,0,0,0,0,0,41.773228,-87.60324
1,0,0,0,0,0,0,0,41.773228,-87.59714
0,1,0,0,0,0,0,0,41.773228,-87.5913
0,1,0,0,0,0,0,0,41.77323,-87.60592
0,4,0,0,0,0,0,0,41.77323,-87.59164
0,1,0,0,0,0,0,0,41.773235,-87.60462
2,0,0,0,0,0,0,0,41.773235,-87.59858
0,1,0,0,0,0,0,0,41.773235,-87.592804
0,0,0,0,0,0,0,2,41.77324,-87.60443
1,0,0,0,0,0,0,0,41.77324,-87.59735
0,1,0,0,0,0,0,0,41.77324,-87.60563
0,2,0,0,0,0,0,0,41.77324,-87.60082
0,0,0,0,0,0,0,3,41.77324,-87.61538
0,1,0,0,0,0,0,0,41.77324,-87.6045
0,1,0,0,0,0,0,0,41.77324,-87.603294
0,0,0,0,0,0,0,3,41.77324,-87.59032
0,0,0,0,5,0,0,0,41.77324,-87.59014
0,0,0,0,3,0,0,0,41.77324,-87.58939
0,1,0,0,0,0,0,0,41.773243,-87.60202
0,0,0,0,5,0,0,0,41.773243,-87.58955
0,1,0,0,0,0,0,0,41.773243,-87.6034
1,0,0,0,0,0,0,0,41.773243,-87.59832
2,0,0,0,0,0,0,0,41.773243,-87.59616
1,0,0,0,0,0,0,0,41.773247,-87.60456
0,1,0,0,0,0,0,0,41.773247,-87.59104
0,1,0,0,0,0,0,0,41.77325,-87.601006
3,0,0,0,0,0,0,0,41.77325,-87.59443
0,0,0,0,5,0,0,0,41.77325,-87.589714
0,0,0,0,0,0,0,2,41.773254,-87.61556
1,0,0,0,0,0,0,0,41.773254,-87.59593
1,0,0,0,0,0,0,0,41.77326,-87.59435
0,1,0,0,0,0,0,0,41.773262,-87.60219
2,0,0,0,0,0,0,0,41.773262,-87.59462
1,0,0,0,0,0,0,0,41.773266,-87.60213
0,1,0,0,0,0,0,0,41.773266,-87.60097
1,0,0,0,0,0,0,0,41.773266,-87.600914
0,2,0,0,0,0,0,0,41.773266,-87.59979
0,2,0,0,0,0,0,0,41.773266,-87.59838
3,0,0,0,0,0,0,0,41.77327,-87.59845
0,0,0,0,2,0,0,0,41.773273,-87.601715
0,1,0,0,0,0,0,0,41.773273,-87.60085
0,1,0,0,0,0,0,0,41.773277,-87.59858
0,0,0,0,0,0,0,3,41.773277,-87.60691
0,2,0,0,0,0,0,0,41.773277,-87.59842
1,0,0,0,0,0,0,0,41.773277,-87.59304
1,0,0,0,0,0,0,0,41.773277,-87.59129
1,0,0,0,0,0,0,0,41.77328,-87.592804
0,1,0,0,0,0,0,0,41.773285,-87.599625
1,0,0,0,0,0,0,0,41.77329,-87.59104
0,1,0,0,0,0,0,0,41.77329,-87.599754
0,1,0,0,0,0,0,0,41.77329,-87.59736
0,1,0,0,0,0,0,0,41.773293,-87.59715
2,0,0,0,0,0,0,0,41.773293,-87.59969
0,1,0,0,0,0,0,0,41.773293,-87.59615
0,1,0,0,0,0,0,0,41.773296,-87.598526
0,1,0,0,0,0,0,0,41.773304,-87.59594
0,2,0,0,0,0,0,0,41.773304,-87.59131
0,1,0,0,0,0,0,0,41.77331,-87.597206
0,0,0,0,0,0,0,1,41.773315,-87.5998
0,1,0,0,0,0,0,0,41.773315,-87.59731
1,0,0,0,0,0,0,0,41.773315,-87.59727
0,0,0,0,0,0,0,2,41.773315,-87.5959
0,0,0,0,0,0,0,2,41.773315,-87.595184
0,0,0,0,0,0,0,3,41.773315,-87.59499
0,1,0,0,0,0,0,0,41.77332,-87.59435
0,1,0,0,0,0,0,0,41.77332,-87.59611
2,0,0,0,0,0,0,0,41.77332,-87.596054
