Crosswalk,CurbRamp,NoCurbRamp,NoSidewalk,Obstacle,Other,Signal,SurfaceProblem,lat,lon
0,2,0,0,0,0,0,0,41.89611,-87.67102
0,2,0,0,0,0,0,0,41.89612,-87.669815
0,0,0,0,1,0,0,0,41.89612,-87.66985
0,2,0,0,0,0,0,0,41.896126,-87.66966
0,0,0,0,0,0,0,4,41.89613,-87.66945
1,0,0,0,0,0,0,0,41.89614,-87.66974
0,1,0,0,0,0,0,0,41.89614,-87.66742
0,0,0,0,0,0,0,3,41.89615,-87.66767
0,0,0,0,3,0,0,0,41.896152,-87.66705
0,2,0,0,0,0,0,0,41.896156,-87.66857
0,1,0,0,0,0,0,0,41.896156,-87.66713
2,0,0,0,0,0,0,0,41.896156,-87.66854
0,1,0,0,0,0,0,0,41.896156,-87.66741
0,1,0,0,0,0,0,0,41.896156,-87.66846
0,0,0,0,0,0,0,1,41.896164,-87.689224
0,1,0,0,0,0,0,0,41.896164,-87.66716
0,1,0,0,0,0,0,0,41.896168,-87.66557
0,2,0,0,0,0,0,0,41.896168,-87.66575
2,0,0,0,0,0,0,0,41.896168,-87.66727
0,0,0,0,3,0,0,0,41.896183,-87.66755
2,0,0,0,0,0,0,0,41.896183,-87.66731
0,0,0,0,0,0,0,3,41.89646,-87.67089
0,1,0,0,0,0,0,0,41.896477,-87.669815
2,0,0,0,0,0,0,0,41.89656,-87.68934
0,0,0,0,0,0,0,2,41.896564,-87.68751
0,1,0,0,0,0,0,0,41.896572,-87.68938
0,1,0,0,0,0,0,0,41.896576,-87.68701
0,1,0,0,0,0,0,0,41.896576,-87.68928
0,0,0,0,0,0,0,2,41.896587,-87.686714
2,0,0,0,0,0,0,0,41.89659,-87.68688
0,1,0,0,0,0,0,0,41.896603,-87.68925
0,2,0,0,0,0,0,0,41.896618,-87.686745
0,0,0,0,0,0,0,2,41.896626,-87.68515
0,2,0,0,0,0,0,0,41.896633,-87.68673
2,0,0,0,0,0,0,0,41.896637,-87.68923
0,1,0,0,0,0,0,0,41.89664,-87.68704
2,0,0,0,0,0,0,0,41.896652,-87.687035
0,0,0,0,0,0,0,2,41.89666,-87.68895
0,1,0,0,0,0,0,0,41.896664,-87.68705
2,0,0,0,0,0,0,0,41.89667,-87.686714
2,0,0,0,0,0,0,0,41.896683,-87.68935
0,1,0,0,0,0,0,0,41.896687,-87.68924
0,1,0,0,0,0,0,0,41.896706,-87.68672
0,1,0,0,0,0,0,0,41.896717,-87.68927
0,1,0,0,0,0,0,0,41.896717,-87.68938
0,1,0,0,0,0,0,0,41.896725,-87.68701
1,0,0,0,0,0,0,0,41.89674,-87.68688
0,1,0,0,0,0,0,0,41.89674,-87.68674
0,0,0,0,0,0,0,2,41.89675,-87.68611
0,1,0,0,0,0,0,0,41.896782,-87.684364
3,0,0,0,0,0,0,0,41.89679,-87.684425
0,1,0,0,0,0,0,0,41.896793,-87.68449
0,0,3,0,0,0,0,0,41.896885,-87.66719
0,1,0,0,0,0,0,0,41.896896,-87.66715
1,0,0,0,0,0,0,0,41.896935,-87.66716
0,0,3,0,0,0,0,0,41.89696,-87.66721
0,1,0,0,0,0,0,0,41.896965,-87.667175
0,0,0,0,0,0,0,1,41.89697,-87.68942
0,0,0,0,1,0,0,0,41.89698,-87.6672
0,0,0,0,0,0,0,1,41.897106,-87.6894
0,1,0,0,0,0,0,0,41.897137,-87.684326
